Brand_name,TotalPositive__Reviews,Month,Year,positive
elenblu,11,5,2017,54.54545454545454
elenblu,1,7,2017,100.0
elenblu,3,8,2017,100.0
elenblu,1,10,2017,0.0
colors,7,1,2017,71.42857142857143
colors,26,2,2017,61.53846153846154
colors,12,3,2017,83.33333333333334
colors,4,4,2017,100.0
colors,1,5,2017,100.0
colors,3,6,2017,66.66666666666666
colors,2,8,2017,100.0
colors,1,10,2017,100.0
colors,8,11,2017,87.5
colors,5,12,2017,80.0
smokey,1,4,2017,0.0
menow,20,1,2017,70.0
menow,17,2,2017,64.70588235294117
menow,14,3,2017,50.0
menow,26,4,2017,80.76923076923077
menow,20,5,2017,85.0
menow,27,6,2017,92.5925925925926
menow,20,7,2017,75.0
menow,9,8,2017,100.0
menow,6,9,2017,83.33333333333334
menow,16,10,2017,75.0
menow,5,11,2017,60.0
menow,7,12,2017,71.42857142857143
roseleaf,1,4,2017,100.0
anna,1,2,2017,100.0
anna,2,12,2017,100.0
milani,3,5,2017,66.66666666666666
milani,3,6,2017,33.33333333333333
nykaa,389,1,2017,89.46015424164524
nykaa,229,2,2017,82.09606986899564
nykaa,291,3,2017,81.78694158075601
nykaa,173,4,2017,94.79768786127167
nykaa,253,5,2017,87.35177865612648
nykaa,338,6,2017,86.09467455621301
nykaa,303,7,2017,89.76897689768977
nykaa,474,8,2017,90.92827004219409
nykaa,359,9,2017,85.51532033426183
nykaa,528,10,2017,90.15151515151516
nykaa,735,11,2017,87.48299319727892
nykaa,758,12,2017,89.9736147757256
wet,493,12,2017,80.73022312373224
l_a_girl,313,1,2017,85.94249201277955
l_a_girl,301,2,2017,84.71760797342192
l_a_girl,243,3,2017,85.18518518518519
l_a_girl,178,4,2017,83.70786516853933
l_a_girl,267,5,2017,87.64044943820225
l_a_girl,316,6,2017,87.0253164556962
l_a_girl,336,7,2017,86.01190476190477
l_a_girl,268,8,2017,83.5820895522388
l_a_girl,288,9,2017,89.58333333333334
l_a_girl,283,10,2017,87.27915194346289
l_a_girl,244,11,2017,85.24590163934425
l_a_girl,281,12,2017,88.25622775800713
garnier,195,12,2017,82.56410256410255
nicka,1,1,2017,100.0
nicka,2,3,2017,100.0
nicka,10,5,2017,90.0
nicka,9,6,2017,44.44444444444444
nicka,16,7,2017,56.25
nicka,15,9,2017,40.0
nicka,21,10,2017,100.0
nicka,4,11,2017,50.0
nicka,20,12,2017,90.0
himalaya,2,1,2017,100.0
himalaya,3,3,2017,100.0
himalaya,8,5,2017,100.0
himalaya,4,6,2017,50.0
himalaya,14,7,2017,71.42857142857143
himalaya,44,9,2017,77.27272727272727
himalaya,8,10,2017,100.0
himalaya,34,11,2017,94.11764705882352
himalaya,20,12,2017,80.0
pac,5,4,2017,100.0
pac,9,6,2017,77.77777777777779
pac,3,8,2017,100.0
pac,5,9,2017,100.0
pac,15,10,2017,100.0
pac,5,11,2017,100.0
pac,7,12,2017,71.42857142857143
mib,10,1,2017,90.0
mib,6,2,2017,100.0
mib,7,3,2017,85.71428571428571
mib,2,4,2017,100.0
mib,3,5,2017,100.0
mib,4,6,2017,100.0
mib,5,7,2017,100.0
mib,7,9,2017,85.71428571428571
mib,14,10,2017,85.71428571428571
mib,5,11,2017,80.0
mib,5,12,2017,100.0
buy,16,11,2017,100.0
buy,17,12,2017,76.47058823529412
innisfree,4,3,2017,100.0
innisfree,8,4,2017,87.5
innisfree,37,6,2017,86.48648648648648
innisfree,24,7,2017,79.16666666666666
innisfree,22,8,2017,86.36363636363636
innisfree,10,9,2017,90.0
innisfree,24,10,2017,79.16666666666666
innisfree,18,11,2017,77.77777777777779
innisfree,20,12,2017,85.0
thebalm,45,3,2017,95.55555555555556
thebalm,43,4,2017,100.0
thebalm,34,5,2017,79.41176470588235
thebalm,36,6,2017,86.11111111111111
thebalm,51,7,2017,86.27450980392157
thebalm,25,8,2017,96.0
thebalm,14,9,2017,71.42857142857143
thebalm,28,10,2017,96.42857142857143
thebalm,45,11,2017,88.88888888888889
thebalm,7,12,2017,85.71428571428571
australis,10,8,2017,50.0
australis,4,9,2017,75.0
australis,12,10,2017,83.33333333333334
australis,8,12,2017,100.0
the,2,2,2017,100.0
the,8,3,2017,100.0
street,5,1,2017,100.0
street,34,2,2017,64.70588235294117
street,2,3,2017,0.0
street,5,4,2017,40.0
street,8,8,2017,25.0
street,3,9,2017,66.66666666666666
street,3,10,2017,100.0
sugar,34,1,2017,88.23529411764706
sugar,32,2,2017,81.25
sugar,68,3,2017,82.35294117647058
sugar,53,4,2017,90.56603773584906
sugar,52,5,2017,84.61538461538461
sugar,82,6,2017,92.6829268292683
sugar,53,7,2017,86.79245283018868
sugar,112,8,2017,59.82142857142857
sugar,51,9,2017,86.27450980392157
sugar,37,10,2017,75.67567567567568
sugar,83,11,2017,80.72289156626506
sugar,27,12,2017,85.18518518518519
ardell,44,1,2017,90.9090909090909
ardell,38,2,2017,84.21052631578947
ardell,16,3,2017,93.75
ardell,15,4,2017,93.33333333333333
ardell,40,5,2017,90.0
ardell,20,6,2017,85.0
ardell,7,7,2017,42.857142857142854
ardell,23,8,2017,60.86956521739131
ardell,11,9,2017,63.63636363636363
ardell,22,10,2017,90.9090909090909
ardell,35,11,2017,97.14285714285714
ardell,22,12,2017,81.81818181818183
bharat,2,2,2017,100.0
bharat,2,3,2017,0.0
bharat,1,4,2017,100.0
bharat,1,5,2017,0.0
bharat,2,9,2017,50.0
bharat,2,10,2017,100.0
bharat,10,11,2017,100.0
ciate,2,1,2017,100.0
ciate,1,7,2017,100.0
ciate,6,8,2017,100.0
fabindia,3,1,2017,33.33333333333333
fabindia,1,2,2017,0.0
freshlook,3,1,2017,100.0
gala,11,1,2017,81.81818181818183
gala,15,2,2017,93.33333333333333
gala,18,3,2017,100.0
gala,9,4,2017,100.0
gala,27,5,2017,88.88888888888889
gala,29,6,2017,93.10344827586206
gala,10,7,2017,100.0
gala,14,8,2017,64.28571428571429
gala,7,9,2017,28.57142857142857
gala,30,10,2017,90.0
gala,31,11,2017,74.19354838709677
qumeidie,11,1,2017,72.72727272727273
