source_product_id,source,1star_count,2star_count,3star_count,4star_count,5star_count,total_count,average_5star,average_pct
ELRD96GN3WE3BCYP,1,0,0,0,1,1,2,4.5,87.5
ELRD96GNBBBDEHEZ,1,5,1,2,2,7,17,3.294,57.35
ELRD96GNDQZ9RGM2,1,1,0,0,2,0,3,3.0,50.0
ELRD96GNGFZCZANN,1,1,0,1,1,2,5,3.6,65.0
ELRD96GNMGBTYWUF,1,3,0,1,0,1,5,2.2,30.0
ELRD9N8XDU2ZGZCC,1,3,3,1,4,14,25,3.92,73.0
ELRD9N8XEHA83UU9,1,3,2,0,1,5,11,3.273,56.825
ELRD9N8XHDU9UUU6,1,107,30,76,24,69,306,2.732,43.3
ELRDAWTYETDNQQJ8,1,4,2,2,0,1,9,2.111,27.775
ELRDFQRBZQ2H6EHG,1,52,21,50,14,51,188,2.952,48.8
ELRDFRSER7DGT47F,1,3,0,1,1,1,6,2.5,37.5
ELRDJEXRH2K7FVJU,1,24,4,3,4,14,49,2.592,39.8
ELRDVGSZCGZWZFJF,1,9,0,2,0,4,15,2.333,33.325
ELRDY6ERAHHSFR68,1,7,2,2,4,12,27,3.444,61.1
ELRDYRGCUKCTCZCD,1,3,1,0,3,6,13,3.615,65.375
ELRE292ZT9MHHPFM,1,1,1,1,0,1,4,2.75,43.75
ELRE2GV3HWH68YSB,1,1,0,0,0,2,3,3.667,66.675
ELRE2YAASVZGPKFA,1,1,1,0,2,3,7,3.714,67.85
ELRE39Q4CHGUZTJB,1,0,0,1,0,0,1,3.0,50.0
ELRE3FHHJYYGETGX,1,3,2,3,1,9,18,3.611,65.275
ELRE3H54JRHDFGWW,1,9,4,3,11,19,46,3.587,64.675
ELRE3JGGTEPVPNSW,1,2,0,2,3,5,12,3.75,68.75
ELRE4BDBBDBU3UBC,1,0,1,1,2,3,7,4.0,75.0
ELRE4BR5FD2ZVGSD,1,4,0,0,2,1,7,2.429,35.725
ELRE5FCYGGN6GF2Q,1,0,0,1,2,3,6,4.333,83.325
ELRE5GM8HMJGJXKU,1,4,2,3,4,11,24,3.667,66.675
ELRE5GZFTXFZVNQM,1,5,3,1,10,12,31,3.677,66.925
ELRE5HG6XZHXXMGW,1,9,3,1,2,1,16,1.938,23.45
ELRE5HYGHEEUHCVM,1,0,0,0,1,2,3,4.667,91.675
ELRE5M45GZMJDHNX,1,2,0,0,0,1,3,2.333,33.325
ELRE65WVKED7HMTB,1,1,1,1,2,1,6,3.167,54.175
ELRE695FEKS7G8AQ,1,0,0,2,0,1,3,3.667,66.675
ELRE6YVNFHGBMH8A,1,11,5,5,12,23,56,3.554,63.85
ELRE74H9B3FF22ZG,1,0,0,0,1,4,5,4.8,95.0
ELRE7FYTHGKBS6WM,1,1,0,1,1,1,4,3.25,56.25
ELRE7GTGW5QYYAYR,1,1,0,0,1,1,3,3.333,58.325
ELRE7KY47KPHCKKP,1,2,1,1,1,0,5,2.2,30.0
ELRE7M3QWYDPQPYW,1,0,0,1,0,0,1,3.0,50.0
ELRE7RGB9VYNHZHZ,1,0,1,0,0,0,1,2.0,25.0
ELRE7SVEFZBB2KFM,1,8,5,9,17,17,56,3.536,63.4
ELRE8GGRG7VHYESW,1,1,0,0,1,0,2,2.5,37.5
ELRE8VSEETDPUYEW,1,0,0,0,2,2,4,4.5,87.5
ELRE955HEQZ7RHX6,1,0,0,0,0,4,4,5.0,100.0
ELRE9H9GADMU3MXN,1,4,0,0,1,1,6,2.167,29.175
ELRE9JEYQKMSHFWV,1,3,0,0,0,1,4,2.0,25.0
ELRE9ZVQBD6MTBHY,1,0,0,1,3,3,7,4.286,82.15
ELRE9ZY5WBPEGSBT,1,10,1,1,1,0,13,1.462,11.55
ELREAEHFYH9HKK8D,1,19,0,1,3,8,31,2.387,34.675
ELREAF2ZNKZDFJ3Z,1,1,0,0,1,1,3,3.333,58.325
ELREAFCDHPQVBHKY,1,2,0,0,0,1,3,2.333,33.325
ELREAG4DE8CPWFZG,1,4,0,1,1,3,9,2.889,47.225
ELREAHMTMMGVK45H,1,0,0,0,1,4,5,4.8,95.0
ELREAN42BJEGZH3Y,1,4,1,6,11,21,43,4.023,75.575
ELREANM6323HFX5A,1,11,2,1,3,6,23,2.609,40.225
ELREARZGQPHS5YGR,1,2,0,0,1,1,4,2.75,43.75
ELREB56QH4T7EUNQ,1,5,3,4,8,18,38,3.816,70.4
ELREBCMKGHXZR4SJ,1,1,0,0,1,1,3,3.333,58.325
ELREBFDW4JYTBCMH,1,2,0,1,1,2,6,3.167,54.175
ELREBFGHQFZF9RCS,1,0,1,0,1,0,2,3.0,50.0
ELREBH5SPSPPHCYP,1,1,1,0,0,0,2,1.5,12.5
ELREBPZ5MSHHTSDA,1,0,1,0,0,0,1,2.0,25.0
ELREBYMXEZKBXKAF,1,0,0,2,0,1,3,3.667,66.675
ELRECD9KJTHJS626,1,7,3,3,10,14,37,3.568,64.2
ELRECF6D3RFWDWAH,1,3,0,0,0,0,3,1.0,0.0
ELRECHWBNEKG8XHH,1,0,0,1,0,0,1,3.0,50.0
ELRED2ZSHS2ZQ8AB,1,0,1,0,1,3,5,4.2,80.0
ELREDGGEPKUNPRU9,1,0,0,0,1,1,2,4.5,87.5
ELREDKQP5ZQVDSHZ,1,2,0,0,0,2,4,3.0,50.0
ELREDZEH6AA3HFPU,1,1,0,0,1,0,2,2.5,37.5
ELREDZHY53M4DXK4,1,5,1,2,2,11,21,3.619,65.475
ELREDZYSNFSMM6GJ,1,2,0,0,2,8,12,4.167,79.175
ELREE2A5CMYRMHRK,1,1,0,3,0,1,5,3.0,50.0
ELREE7VRYHR5SRZF,1,2,0,2,0,5,9,3.667,66.675
ELREE9B7PKHDMCZZ,1,1,0,0,4,2,7,3.857,71.425
ELREEDEGCHFMMWAX,1,4,0,3,3,6,16,3.438,60.95
ELREEH82G7QWGFAP,1,2,0,1,1,2,6,3.167,54.175
ELREEHHB37RYPNG6,1,1,2,2,9,2,16,3.563,64.075
ELREEMF6SD37MESP,1,18,3,4,2,5,32,2.156,28.9
ELREENEMKF9BFZ2G,1,0,0,0,2,2,4,4.5,87.5
ELREENEMZSDYJPG8,1,1,0,0,3,4,8,4.125,78.125
ELREES7FFZHWWH9E,1,1,0,0,0,0,1,1.0,0.0
ELREF4FVXCYYS6V4,1,8,0,0,0,0,8,1.0,0.0
ELREF7MG2ZQYFBRA,1,0,1,0,1,0,2,3.0,50.0
ELREF7MGP4CZHGFZ,1,0,0,1,1,1,3,4.0,75.0
ELREFAS435J9EXHH,1,0,0,0,0,2,2,5.0,100.0
ELREFAZDPDTPMGPB,1,4,1,1,2,1,9,2.444,36.1
ELREFBFETY9YZY4T,1,15,7,2,8,20,52,3.212,55.3
ELREFBYEYCYEXMTT,1,1,0,1,0,1,3,3.0,50.0
ELREFD84FYYMGZT8,1,6,1,3,5,15,30,3.733,68.325
ELREFDTFHZXBA6TH,1,0,1,6,8,16,31,4.258,81.45
ELREFE2P5TH8MHZX,1,0,0,0,0,1,1,5.0,100.0
ELREFE2PZADZHGQG,1,6,0,0,0,2,8,2.0,25.0
ELREFE2ZC8XU8TZH,1,27,9,20,11,25,92,2.978,49.45
ELREFGPXD83UHMBW,1,4,0,5,3,8,20,3.55,63.75
ELREFN9E3SF5AHAR,1,50,27,56,21,41,195,2.877,46.925
ELREFN9EGXUVUT5Z,1,22,15,30,19,36,122,3.262,56.55
ELREFWW98HTTPHFQ,1,0,0,1,3,5,9,4.444,86.1
ELREFWW9VBVPYQJK,1,5,0,3,2,3,13,2.846,46.15
ELREFXZPRZRPZE82,1,1,0,0,0,1,2,3.0,50.0
ELREFXZPWEEKCTBH,1,2,0,0,0,0,2,1.0,0.0
ELREG38HMATH9ZGF,1,1,0,0,0,0,1,1.0,0.0
ELREG8YTN3BGWGSP,1,1,0,1,1,0,3,2.667,41.675
ELREGDV8TXQUMVTY,1,1,0,0,0,0,1,1.0,0.0
ELREGHDTF4WUQNA6,1,3,0,0,0,3,6,3.0,50.0
ELREGNFQFBR2SXGR,1,0,1,0,0,2,3,4.0,75.0
ELREGP3W2GZKK4HW,1,4,2,3,8,19,36,4.0,75.0
ELREGW3CVZSYFUZZ,1,3,1,4,6,10,24,3.792,69.8
ELREH537AASZA5ZZ,1,3,1,2,6,14,26,4.038,75.95
ELREH6N6UG3W3WSE,1,2,0,0,0,4,6,3.667,66.675
ELREHK4TWBNYHS7S,1,11,1,3,4,16,35,3.371,59.275
ELREHVWEHRHZ687D,1,2,0,0,1,2,5,3.2,55.0
ELREJ4MBKKJVGHQJ,1,10,6,13,13,13,55,3.236,55.9
ELREJJCB8ZCYFUTC,1,21,3,18,20,30,92,3.38,59.5
ELREK34AZWZ2D2HN,1,7,1,6,15,19,48,3.792,69.8
ELREKU7NHEGCNY2K,1,4,2,0,0,0,6,1.333,8.325
ELREM2D86QRYHR4W,1,12,2,7,10,13,44,3.227,55.675
ELREM6V4K7S7FFEE,1,0,0,3,2,3,8,4.0,75.0
ELREMUESCCHSQBGP,1,12,3,8,8,14,45,3.2,55.0
ELREY2FKUAAYKEDY,1,8,5,11,14,16,54,3.463,61.575
ESDD96FET2NSGRJR,1,0,0,5,8,10,23,4.217,80.425
ESDD9N8HW9DTPQHU,1,0,0,0,1,4,5,4.8,95.0
ESDDAWTPYJKM7GH3,1,2,0,2,1,0,5,2.4,35.0
ESDDQSZW7CZHY3DY,1,0,0,0,4,2,6,4.333,83.325
ESDDYHCTDJTDBJTQ,1,1,0,0,0,0,1,1.0,0.0
ESDE2UYYSPWMSZU2,1,0,1,0,0,1,2,3.5,62.5
ESDE526RZZKAW8QB,1,2,0,1,1,8,12,4.083,77.075
ESDE5MFDFYUFQEZE,1,8,1,3,4,7,23,3.043,51.075
ESDE5MFDJQKRPXZQ,1,3,0,2,5,5,15,3.6,65.0
ESDE5MFDTUXNFKDU,1,4,2,2,2,8,18,3.444,61.1
ESDE6GFTRMCZXJHV,1,1,0,0,0,2,3,3.667,66.675
ESDE6P4HHZYMGSUY,1,0,0,0,2,2,4,4.5,87.5
ESDE6TJUPDRX78YZ,1,0,0,1,2,3,6,4.333,83.325
ESDE6VTRBNBRSR9U,1,1,0,1,1,3,6,3.833,70.825
ESDE6VTRVWHSSGFX,1,0,0,1,2,0,3,3.667,66.675
ESDE84FZYEAZWGDX,1,0,0,1,1,9,11,4.727,93.175
ESDE8RHRZ3RWYH6U,1,2,0,0,1,0,3,2.0,25.0
ESDE8ZGJVJQEJAFW,1,4,3,1,14,21,43,4.047,76.175
ESDEAEHFA3XERZHF,1,1,0,0,0,1,2,3.0,50.0
ESDEBGHFKYRKYS9T,1,1,0,1,1,0,3,2.667,41.675
ESDEBHBJ2WQJKXZU,1,1,1,1,6,10,19,4.211,80.275
ESDEBHBPSB7EUFQE,1,0,0,0,2,4,6,4.667,91.675
ESDEDF2ZGWVPPRQN,1,3,3,8,5,16,35,3.8,70.0
ESDEDSHFJ78DZC5G,1,0,0,0,0,1,1,5.0,100.0
ESDEE9HF7FWRGCKH,1,0,0,1,5,2,8,4.125,78.125
ESDEHK52W2J86AZC,1,10,3,5,13,18,49,3.531,63.275
ESDEMHYSJRYF73PT,1,1,0,3,4,6,14,4.0,75.0
KJLD96JH4PEKQEXA,1,12,2,3,4,6,27,2.63,40.75
KJLD96JH8PNZZYWU,1,2,1,0,1,0,4,2.0,25.0
KJLD96JHVMTKUAWB,1,6,3,5,7,17,38,3.684,67.1
KJLD96JHZRXJWPED,1,22,10,14,20,41,107,3.449,61.225
KJLD9N9FJM2WCRFN,1,1,1,2,1,4,9,3.667,66.675
KJLDADR2RVFGEFY4,1,93,29,43,26,44,235,2.57,39.25
KJLDAWUN54UUHDYG,1,0,1,2,3,0,6,3.333,58.325
KJLDCPSA9YCEHE9D,1,4,0,1,0,4,9,3.0,50.0
KJLDP2BTRVZYHGZE,1,7,3,3,1,10,24,3.167,54.175
KJLDQX983DGXDFG8,1,64,25,27,15,40,171,2.661,41.525
KJLDREHHDNEGQGFW,1,3,0,1,6,3,13,3.462,61.55
KJLDRG34G6PRGGUU,1,79,29,47,25,66,246,2.878,46.95
KJLDU84SJ4SYGKZ2,1,6,0,2,0,5,13,2.846,46.15
KJLDVFHAFN7GNU6B,1,28,6,6,27,31,98,3.276,56.9
KJLDY8HBZQNYZZNT,1,10,4,4,8,21,47,3.553,63.825
KJLDYR464WH68GNY,1,6,1,2,3,7,19,3.211,55.275
KJLDZY7J5KBFZBRR,1,0,0,0,1,1,2,4.5,87.5
KJLE292Z7JKP6BER,1,3,1,1,1,1,7,2.429,35.725
KJLE2DAJUF7KADCQ,1,116,31,54,15,55,271,2.491,37.275
KJLE2ZKNZDWZYGA9,1,2,0,0,0,1,3,2.333,33.325
KJLE3R7TNJEFJGAS,1,2,0,1,0,0,3,1.667,16.675
KJLE4MNQBSFQVXKS,1,27,8,3,4,14,56,2.464,36.6
KJLE524QHPT4ZJS7,1,20,4,3,9,20,56,3.089,52.225
KJLE56GAZZMB6DN7,1,28,5,8,7,20,68,2.794,44.85
KJLE5GM7G2C5BFBZ,1,3,0,0,0,1,4,2.0,25.0
KJLE5GVGSQH665HR,1,4,1,2,2,2,11,2.727,43.175
KJLE5QUGXZDTAC2G,1,1,0,1,4,5,11,4.091,77.275
KJLE67Z4FPZG5CBT,1,4,0,0,0,2,6,2.333,33.325
KJLE6SR4V7GNHBEH,1,6,2,2,3,4,17,2.824,45.6
KJLE74UERWNQHMZD,1,0,0,0,1,2,3,4.667,91.675
KJLE7NK9YRHZ7WFR,1,4,2,1,3,5,15,3.2,55.0
KJLE8KXYKXAB2FAY,1,9,2,11,12,26,60,3.733,68.325
KJLE9ZY5NTWHRWBX,1,5,0,0,1,2,8,2.375,34.375
KJLEAEH4HYGW9UJX,1,23,2,4,4,4,37,2.027,25.675
KJLEAFF7GUHMQMWD,1,39,6,11,13,33,102,2.951,48.775
KJLEAGGFZAANFG3S,1,3,0,0,2,1,6,2.667,41.675
KJLEARCDRMG6C8JX,1,1,0,0,0,0,1,1.0,0.0
KJLEAWAKZQ8WCA87,1,0,0,1,0,0,1,3.0,50.0
KJLEBFYYVWQRM38Z,1,7,3,4,3,3,20,2.6,40.0
KJLEBPFHZWJZKZGD,1,13,1,1,0,2,17,1.647,16.175
KJLEBZCDUY2MYHGE,1,44,10,8,14,23,99,2.616,40.4
KJLEC88G56FHUYRG,1,24,5,16,16,38,99,3.394,59.85
KJLECFM9WHZXZGHG,1,1,0,0,0,0,1,1.0,0.0
KJLEDAWZX5HJM5GH,1,1,0,0,1,3,5,4.0,75.0
KJLEDQQ65MWSDWQG,1,38,5,4,17,32,96,3.0,50.0
KJLEE5UHAPEWHHZA,1,26,1,2,0,6,35,1.829,20.725
KJLEE5V3GQZRJWZA,1,2,0,0,0,0,2,1.0,0.0
KJLEEJZ3RVXHEYGK,1,15,0,0,5,10,30,2.833,45.825
KJLEEZH3Z2CYJGW7,1,12,2,7,11,26,58,3.638,65.95
KJLEF5TXDKDEEFHR,1,0,0,0,1,2,3,4.667,91.675
KJLEFBHCJGYAAR3J,1,1,0,1,0,2,4,3.5,62.5
KJLEFDT2M77BTHFY,1,7,3,3,7,3,23,2.826,45.65
KJLEFFCYVFRA7MZZ,1,1,0,0,1,1,3,3.333,58.325
KJLEFFHHG8AZNHYC,1,0,0,0,1,0,1,4.0,75.0
KJLEFHYTKCSZ6GJP,1,5,1,1,0,3,10,2.5,37.5
KJLEFRP4GYZFJJD8,1,3,2,2,1,1,9,2.444,36.1
KJLEFY9JFMPQ4SMU,1,2,2,0,4,5,13,3.615,65.375
KJLEG445EANMZQRU,1,22,2,0,1,1,26,1.346,8.65
KJLEG4DF7TMGJRAA,1,8,0,0,2,1,11,1.909,22.725
KJLEG7GCMWXW92UC,1,8,0,3,0,1,12,1.833,20.825
KJLEG7PT3WVDXGWY,1,25,2,3,6,15,51,2.686,42.15
KJLEG7PWVJ65BXCA,1,33,8,8,7,18,74,2.581,39.525
KJLEG8AU2VCFXYTU,1,26,1,0,1,3,31,1.516,12.9
KJLEG8AW7NT2JZYU,1,15,3,0,2,5,25,2.16,29.0
KJLEG8HEC3HTGYWT,1,1,0,0,0,1,2,3.0,50.0
KJLEGE5SFMRMGCYQ,1,18,0,0,2,2,22,1.636,15.9
KJLEGE5URSWQYZ5M,1,9,0,0,0,2,11,1.727,18.175
KJLEGG7VJE4KMHUD,1,29,1,0,3,7,40,1.95,23.75
KJLEGKAS2RRQANMF,1,9,1,1,1,1,13,1.769,19.225
KJLEGKAS6UEZK27H,1,5,3,0,1,2,11,2.273,31.825
KJLEGKHWPZFGSGPE,1,20,4,3,5,3,35,2.057,26.425
KJLEGQEAFFWA6D4H,1,1,1,0,4,7,13,4.154,78.85
KJLEGSFBB5QHYGZQ,1,22,0,1,1,3,27,1.63,15.75
KJLEGU3THNTSPQJY,1,21,1,1,0,1,24,1.292,7.3
KJLEGZBPYUHWWAVE,1,2,2,0,1,0,5,2.0,25.0
KJLEGZVRD9Q8Q5TY,1,74,22,36,18,58,208,2.827,45.675
KJLEHGR2VS7E47WM,1,25,3,5,7,7,47,2.319,32.975
KJLEHGRG8326XPG8,1,26,4,1,4,8,43,2.163,29.075
KJLEHHVGJQZTJGFV,1,13,0,0,1,3,17,1.882,22.05
KJLEHQ422PH93ZVH,1,5,3,4,16,15,43,3.767,69.175
KJLEHT8P4SYVX7ZB,1,28,1,0,0,4,33,1.515,12.875
KJLEHT8PGQHHM9VR,1,21,0,0,0,3,24,1.5,12.5
KJLEHVUUWVKTZW46,1,1,1,0,2,0,4,2.75,43.75
KJLEHWM3HFZ53VPD,1,46,11,6,7,4,74,1.811,20.275
KJLEHWN23YE6T5ZA,1,12,1,0,0,1,14,1.357,8.925
KJLEHYRUGWZFCREK,1,0,0,0,0,1,1,5.0,100.0
KJLEHYRUV5X4BDKF,1,1,0,0,0,0,1,1.0,0.0
KJLEJAHCZ6FEZ8K4,1,8,5,8,7,14,42,3.333,58.325
KJLEJB6ZPHMQRJQ8,1,7,2,0,1,0,10,1.5,12.5
KJLEJR2AFAHT8WZ3,1,10,0,5,8,17,40,3.55,63.75
KJLEK5V97DJTURR9,1,12,6,16,18,21,73,3.411,60.275
KJLEKHE3MDTWHQEU,1,0,0,1,0,0,1,3.0,50.0
MCRD96JBWPXDY93Z,1,17,2,9,10,22,60,3.3,57.5
MCRD9N8QHUQGED5C,1,4,0,6,10,15,35,3.914,72.85
MCRDAH3TSMY7Z5TR,1,6,4,6,4,18,38,3.632,65.8
MCRDAH3TWGQFGYAH,1,3,1,5,6,12,27,3.852,71.3
MCRDAWUJGNZJNYSA,1,3,2,0,0,1,6,2.0,25.0
MCRDCPTHQFVXYREC,1,4,0,0,1,7,12,3.583,64.575
MCRDE69CZZACKY4F,1,17,5,18,9,17,66,3.061,51.525
MCRDFNM4CFGH27UH,1,6,1,2,5,16,30,3.8,70.0
MCRE6WB2UG7XX42V,1,1,0,2,1,2,6,3.5,62.5
MCRECYBZDBHUWTVH,1,1,0,1,0,2,4,3.5,62.5
MCRECYBZN9HXHZSR,1,7,0,0,1,1,9,1.778,19.45
MCREE9CQGPHG3MUX,1,3,0,0,0,1,4,2.0,25.0
MCREF7MGH6EUZWPB,1,5,1,1,1,2,10,2.4,35.0
MCREFM4P9YD9JVAC,1,3,2,1,3,1,10,2.7,42.5
MCREHKWH2FXDHHRG,1,7,0,3,9,9,28,3.464,61.6
MCREJ2VGPZJHV2KB,1,0,2,1,0,1,4,3.0,50.0
B0006LNC2G,1,3,1,1,2,2,9,2.889,47.225
B0015UPN5Q,1,18,1,1,2,10,32,2.531,38.275
B002S8Z642,1,0,0,0,2,2,4,4.5,87.5
B0044WOFQK,1,15,4,8,10,25,62,3.419,60.475
B004DIUX16,1,0,1,1,1,1,4,3.5,62.5
B0050NUKQG,1,1,1,0,0,0,2,1.5,12.5
B005DP1YDE,1,1,0,1,4,6,12,4.167,79.175
B005JATI1S,1,0,1,1,2,1,5,3.6,65.0
B005LSZF0Q,1,0,0,0,1,0,1,4.0,75.0
B005QJ83OK,1,22,4,4,6,16,52,2.808,45.2
B006LX8GEC,1,293,66,55,77,113,604,2.422,35.55
B006LX8H6O,1,139,34,41,59,110,383,2.914,47.85
B006LXBFUO,1,1,0,1,2,1,5,3.4,60.0
B006LXBG8K,1,17,4,12,8,11,52,2.846,46.15
B006LXBJAU,1,0,0,0,2,4,6,4.667,91.675
B006LXBSYM,1,245,68,114,208,423,1058,3.469,61.725
B007448HKK,1,3,2,2,1,1,9,2.444,36.1
B0077HAPBI,1,8,4,2,6,14,34,3.412,60.3
B00791CZXI,1,44,16,30,44,107,241,3.639,65.975
B00791F3A0,1,5,0,0,0,2,7,2.143,28.575
B0079Z0AMM,1,69,25,39,74,148,355,3.583,64.575
B0079Z44F6,1,2,1,3,8,8,22,3.864,71.6
B0079Z5URW,1,5,3,11,12,54,85,4.259,81.475
B0079Z7GH4,1,25,9,15,18,20,87,2.989,49.725
B007BXMKGQ,1,1,0,0,0,1,2,3.0,50.0
B007OWU4QW,1,33,4,9,33,52,131,3.511,62.775
B0084A5N0A,1,1,1,0,0,2,4,3.25,56.25
B008EADV5E,1,0,0,0,0,2,2,5.0,100.0
B008KH2VU2,1,104,37,41,101,179,462,3.463,61.575
B008KH3TB2,1,29,6,15,19,49,118,3.449,61.225
B008KH5258,1,7,3,7,28,31,76,3.961,74.025
B00932C9BY,1,8,1,2,6,6,23,3.043,51.075
B009NQS3HY,1,129,25,39,121,180,494,3.401,60.025
B009WI34IQ,1,0,0,0,0,1,1,5.0,100.0
B00B1DRA94,1,0,0,1,0,1,2,4.0,75.0
B00B2YHXRG,1,0,0,1,0,0,1,3.0,50.0
B00BMMUUI2,1,1,0,1,0,5,7,4.143,78.575
B00BSCZMS4,1,2,0,0,4,0,6,3.0,50.0
B00CP3GEFK,1,12,7,9,21,30,79,3.633,65.825
B00CP3GF2M,1,4,0,2,1,3,10,2.9,47.5
B00CWAJET4,1,35,5,1,3,7,51,1.863,21.575
B00CWZOYK8,1,2,1,0,1,1,5,2.6,40.0
B00D161UJA,1,2,0,1,2,4,9,3.667,66.675
B00D161WOI,1,41,21,37,98,159,356,3.879,71.975
B00D162328,1,29,6,29,50,123,237,3.979,74.475
B00D2XGT8Y,1,39,12,15,37,69,172,3.494,62.35
B00DRE234M,1,1,0,1,0,2,4,3.5,62.5
B00EVMJEVE,1,1,1,0,0,0,2,1.5,12.5
B00FJWRESU,1,11,4,6,9,9,39,3.026,50.65
B00FVREDAA,1,0,0,0,2,2,4,4.5,87.5
B00FVREVAW,1,0,0,0,0,1,1,5.0,100.0
B00GSUCEJ6,1,1,0,3,0,4,8,3.75,68.75
B00HU31KJ0,1,1,1,2,2,1,7,3.143,53.575
B00HVVVPWS,1,3,0,0,1,1,5,2.4,35.0
B00HVVXK08,1,20,11,17,23,37,108,3.426,60.65
B00INSQE06,1,2,1,1,0,1,5,2.4,35.0
B00INSZBAU,1,1,0,0,1,1,3,3.333,58.325
B00INT6N8S,1,8,3,2,3,5,21,2.714,42.85
B00IXHIDRY,1,17,3,3,3,5,31,2.226,30.65
B00JLD6ZZQ,1,1,2,1,0,1,5,2.6,40.0
B00JTD1ZM6,1,1,0,0,0,0,1,1.0,0.0
B00KLXZAGK,1,0,0,0,1,0,1,4.0,75.0
B00KU0EDNA,1,12,1,2,5,9,29,2.931,48.275
B00KXX7A16,1,0,1,1,0,5,7,4.286,82.15
B00L2TDZ14,1,1,0,0,0,0,1,1.0,0.0
B00M1HLKG8,1,2,0,2,0,1,5,2.6,40.0
B00MM4H3Q6,1,7,4,3,2,6,22,2.818,45.45
B00MR4X7O8,1,0,0,1,1,1,3,4.0,75.0
B00NC0LVXU,1,2,1,0,0,2,5,2.8,45.0
B00NM6STRU,1,2,0,0,0,1,3,2.333,33.325
B00ONTSDNU,1,1,0,0,0,0,1,1.0,0.0
B00OTMBTKK,1,2,0,0,1,0,3,2.0,25.0
B00PQO6EDC,1,1,0,0,0,0,1,1.0,0.0
B00QPT54T2,1,0,0,0,3,3,6,4.5,87.5
B00QQU0HF6,1,9,4,5,16,32,66,3.879,71.975
B00RHX42RK,1,5,2,1,3,2,13,2.615,40.375
B00RNWYFJA,1,0,0,1,1,2,4,4.25,81.25
B00S4R5RGI,1,130,51,75,137,185,578,3.339,58.475
B00S6CXF38,1,67,15,54,116,181,433,3.76,69.0
